cycleNumber,n_rows,duration_s,max_voltage,min_voltage,mean_voltage,max_temp,mean_temp,max_current,mean_current,std_current,max_power,mean_power,QDischarge_mAh,QCharge_mAh,energy_Wh,Ns_mode,cell_id,is_capacity_test,score,dis_dur_s,frac_flight,anomaly_score,any_anomaly,initial_capacity_mAh,SOH_pct,SOH_pct_smoothed,RUL_cycles,RUL_censored,cell
77,4555,5806103.655205575,4.2000494,2.5090113,3.7161988106915476,67.704185,32.086906172557626,2991.8621,-2937.8666002801315,4847.385157979108,12.55568478360158,-10.254233426511847,1890.07690549913,1897.83024704718,17674.158308219212,5,VAH01,False,1,4039.992421421339,0.47639956092206365,1,True,3089.33841095902,93.64301263749849,93.64301263749849,172,True,VAH01
78,5388,5834415.436158719,4.1999707,2.5001111,3.7062369723459536,56.578884,30.501642657201188,2993.0442,-2465.7628947531553,4551.014351373944,12.5542696437942,-8.620106742726264,1823.86968653565,1875.89834748382,17678.975509918386,5,VAH01,False,1,3994.5044166707667,0.401818856718634,1,True,3089.33841095902,93.64301263749849,93.64301263749849,171,True,VAH01
79,4149,3683483.3537081806,4.1999311,2.7827909,3.701053351988431,56.54726,32.13744029139552,2991.271,-3106.8609999397445,4851.22891813472,12.555568734216,-10.893247881044891,1818.74349564724,1816.8950738323,11258.754828746483,5,VAH01,False,1,3029.994316050899,0.49843335743552664,1,True,3089.33841095902,93.64301263749849,93.64301263749849,170,True,VAH01
80,4132,3685452.1779135433,4.1999707,2.7786558,3.7055090158276864,56.642143,32.06546068707648,2991.8618,-3118.026152052275,4855.349357535146,12.5605325865708,-10.936086499646464,1819.86645664334,1809.01631857201,11259.868079912338,5,VAH01,False,1,3029.994316050899,0.5004840271055179,1,True,3089.33841095902,93.64301263749849,93.64301263749849,169,True,VAH01
81,4108,3687362.318112789,4.1999707,2.7744813,3.705045372760467,56.602608,31.943475533836416,2991.468,-3138.705814985394,4867.287475858168,12.557459216161469,-11.002201861605627,1821.16092321126,1811.06374484753,11270.741254335046,5,VAH01,False,1,3029.994316050899,0.5034079844206426,1,True,3089.33841095902,93.64301263749849,93.64301263749849,168,True,VAH01
82,4079,3689223.452306916,4.1999707,2.7675109,3.7040725498651628,56.657955,31.910458144398135,2991.665,-3162.3394872419713,4880.09050247581,12.55686924647484,-11.08014495893468,1823.98463176514,1810.78805167701,11273.23340211184,5,VAH01,False,1,3029.994316050899,0.5069870066192694,1,True,3089.33841095902,93.64301263749849,93.64301263749849,167,True,VAH01
83,4072,3691016.5184939466,4.1999707,2.7530973,3.701944013777014,56.578884,31.851204457023574,2992.4529,-3169.3098727217584,4888.142018695233,12.556395272961602,-11.096525119945262,1829.08323815972,1813.613075849,11280.132523627895,5,VAH01,False,1,3029.994316050899,0.5078585461689588,1,True,3089.33841095902,93.64301263749849,93.64301263749849,166,True,VAH01
84,4080,3692859.3906861832,4.1999707,2.7506163,3.7023892746568627,56.634239,31.796764015686275,2992.0588,-3163.408766357843,4886.193297054725,12.564551729412502,-11.07426935163541,1830.34607855414,1818.29825901045,11273.692272573904,5,VAH01,False,1,3029.994316050899,0.5068627450980392,1,True,3089.33841095902,93.64301263749849,93.64301263749849,165,True,VAH01
85,4103,3695043.318913979,4.2000098,2.7648723,3.7039539866682913,56.673771,31.858765595661712,2991.468,-3143.3227919790397,4875.702904334051,12.560414454714751,-11.009014196997736,1824.74560330485,1821.30484067408,11282.288782549474,5,VAH01,False,1,3029.994316050899,0.5040214477211796,1,True,3089.33841095902,93.64301263749849,93.64301263749849,164,True,VAH01
86,3533,3696725.6990894605,4.2000098,2.7618005,3.716760081658647,57.029591,32.134063692612514,2991.468,-3651.120620005661,5071.980825691243,12.555567894237601,-12.790972841639244,1825.28636874051,1805.03341070394,11296.29985352522,5,VAH01,False,1,3029.994316050899,0.5853382394565525,1,True,3089.33841095902,93.64301263749849,93.64301263749849,163,True,VAH01
87,2390,3699037.999330652,4.1999707,2.7798767,3.761613280794979,56.831913,30.78245519665272,2993.0442,-2973.733900682008,4918.915916194755,12.557932341887252,-10.435199587217452,1819.39151887966,1825.48693968716,11293.067310322029,5,VAH01,False,1,3029.9943160713883,0.49665271966527197,1,True,3089.33841095902,93.64301263749849,93.64301263749849,162,True,VAH01
88,2380,3700790.4535134537,4.200089,2.7730637,3.7580833234873947,57.250992,30.905914447478988,2991.8618,-2987.239243280252,4924.9024486514645,12.55852437732942,-10.483134575132215,1820.85348921983,1796.03064034205,11316.564863800566,5,VAH01,False,1,3029.994316050899,0.49873949579831933,1,True,3089.33841095902,93.64301263749849,93.64301263749849,161,True,VAH01
89,2418,3702425.049683956,4.2000098,2.7663295,3.7572538353598013,57.21936,30.98913293093466,2992.4531,-2939.4496025186104,4898.992149011517,12.5619511700546,-10.317683200526202,1822.88480165663,1810.18420046861,11309.07659948867,5,VAH01,False,1,3029.994316050899,0.49090157154673286,1,True,3089.33841095902,93.64301263749849,93.64301263749849,160,True,VAH01
90,2419,3703797.405827106,4.2000494,2.7551451,3.755270240967342,57.432854,31.116039844977266,2993.2412,-2938.292467920628,4897.533367702573,12.557932341887252,-10.31519173751852,1826.6080702379,1808.48404554301,11309.62905990864,5,VAH01,False,1,3029.9943160713883,0.49069863579991735,1,True,3089.33841095902,93.64301263749849,93.64301263749849,159,True,VAH01
91,2421,3705269.0719806114,4.2000098,2.7539637,3.7577848471292854,57.140289,31.01858250805452,2992.2561,-2936.1100152085914,4899.089427164418,12.554504061820323,-10.303836679122737,1827.40891872016,1821.90385530903,11301.108944409163,5,VAH01,False,1,3029.994316050899,0.4902932672449401,1,True,3089.33841095902,93.64301263749849,93.64301263749849,158,True,VAH01
92,2451,3706612.170120704,4.2000098,2.7461269,3.7556526698082413,57.638439,31.130011854345163,2992.4529,-2899.8686482986536,4878.099165087864,12.56064952215489,-10.178881874083435,1830.16607655273,1810.28317993047,11314.05893069875,5,VAH01,False,1,3029.994316050899,0.4842921256629947,1,True,3089.33841095902,93.64301263749849,93.64301263749849,157,True,VAH01
93,2515,3707878.2602527677,4.2001281,2.7460873,3.7541166578528826,57.630531,31.358122788866797,2992.4529,-2822.64157255666,4832.62502248328,12.55923330964518,-9.916092713302271,1829.86468879937,1819.40985325975,11313.835302436695,5,VAH01,False,1,3029.9943160616094,0.4719681908548708,1,True,3089.33841095902,93.64301263749849,93.64301263749849,156,True,VAH01
94,2462,3709771.3204502286,4.2000098,2.7627063,3.760107932250203,57.140289,31.212619945572705,2991.468,-2884.174818891145,4870.747712771201,12.556395272961602,-10.125762447416513,1824.86179656548,1843.72815105865,11310.583156672745,5,VAH01,False,1,3029.994316050899,0.4821283509341998,1,True,3089.33841095902,93.64301263749849,93.64301263749849,155,True,VAH01
95,2458,3711736.89465525,4.1999707,2.7606585,3.7592872943043125,57.069126,31.090342434092758,2992.8472,-2891.599540433686,4875.570089670334,12.55816736287479,-10.146904529650184,1825.49571806912,1813.55972923812,11339.437785869457,5,VAH01,False,1,3029.994316050899,0.48291293734743695,1,True,3089.33841095902,93.64301263749849,93.64301263749849,154,True,VAH01
96,2468,3713639.0688536637,4.1999707,2.757705,3.7594667788897893,57.417038,31.041214623987035,2992.0588,-2880.1580797994325,4870.394955833413,12.557932341887252,-10.104803776619915,1826.74649946642,1814.62710566441,11336.175293779044,5,VAH01,False,1,3029.9943160611438,0.48095623987034036,1,True,3089.33841095902,93.64301263749849,93.64301263749849,153,True,VAH01
97,2437,3715209.181017445,4.1999707,2.749553,3.7534940084119817,57.448666,31.08660635453426,2991.665,-2920.2712598580224,4894.529995163454,12.558876569155201,-10.238023174299322,1828.96706114149,1804.19052264625,11340.060340165039,5,VAH01,False,1,3029.9943160611438,0.48707427164546574,1,True,3089.33841095902,93.64301263749849,93.64301263749849,152,True,VAH01
98,2453,3717417.711247812,4.2000098,2.7616036,3.7593260357929066,57.084942,31.04270802323685,2991.665,-2897.447103224623,4883.241140713583,12.560531746592401,-10.162036817613345,1825.15839315104,1833.25638979272,11337.753475700441,5,VAH01,False,1,3029.9943160518305,0.4838972686506319,1,True,3089.33841095902,93.64301263749849,93.64301263749849,151,True,VAH01
99,2440,3719326.123446876,4.2000494,2.758847,3.755106142704918,57.409134,31.054601741393444,2993.2412,-2916.5673358073773,4893.383761258465,12.57105300457148,-10.22398012290175,1825.97527769667,1813.88763045135,11361.853596179575,5,VAH01,False,1,3029.994316060678,0.4864754098360656,1,True,3089.33841095902,93.64301263749849,93.64301263749849,150,True,VAH01
100,2562,3722372.2017646013,4.1999707,2.7938964,3.759204932708821,55.56678,30.99477800156128,2991.6648,-2632.596237431694,4895.035045620312,12.55651217002828,-9.251430923477907,1825.97527769667,2875.51456899653,9886.702125130263,5,VAH01,False,1,3029.994316050899,0.4633099141295863,1,True,3089.33841095902,93.64301263749849,93.64301263749849,149,True,VAH01
101,2473,3722626.281791102,4.2000098,2.7932663,3.7600108575818845,55.653755,31.243997013344117,2991.2708,-2866.067828697938,4840.936748428638,12.556160048046792,-10.087855261104636,1822.02015903158,1824.0315859529,11404.12175220885,5,VAH01,False,1,3029.9943160616094,0.47998382531338457,1,True,3089.33841095902,93.64301263749849,93.64301263749849,148,True,VAH01
102,2487,3724186.3319538333,4.200089,2.7845237,3.758967190108564,55.819809,31.227203396059508,2991.665,-2852.942978853237,4835.978629042166,12.556395272961602,-10.03473509338625,1824.496745354,1808.41332314903,11398.441338386901,5,VAH01,False,1,3029.994316051365,0.4772818657016486,1,True,3089.33841095902,93.64301263749849,93.64301263749849,147,True,VAH01
103,2513,3726010.1861440735,4.2000494,2.7794435,3.7598009358137685,55.764454,31.31420962912853,2990.877,-2822.1600379506567,4822.549744961732,12.556277180017004,-9.92457269032303,1825.91572062364,1820.01029190155,11406.243552468648,5,VAH01,False,1,3029.994316050899,0.47234381217668125,1,True,3089.33841095902,93.64301263749849,93.64301263749849,146,True,VAH01
104,2505,3727806.1543314066,4.1999707,2.7804673,3.756310205588823,56.159809,31.342998766067865,2992.0588,-2835.697340487026,4833.045347260361,12.560531746592401,-9.961755049968907,1824.93343432427,1816.08641577934,11399.96378107585,5,VAH01,False,1,3029.994316050899,0.4738522954091816,1,True,3089.33841095902,93.64301263749849,93.64301263749849,145,True,VAH01
105,2419,3730006.9085609657,4.2000098,2.7809794,3.761665588383629,56.515633,30.92337324514262,2992.4531,-2938.507230698636,4898.993524596325,12.557104550959501,-10.30819485639745,1824.55097202637,1814.74285377977,11405.952698549363,5,VAH01,False,1,3029.994316050899,0.49069863579991735,1,True,3089.33841095902,93.64301263749849,93.64301263749849,144,True,VAH01
106,2402,3731972.396765979,4.2000098,2.7808611,3.7603893218567865,56.555168,30.809070916319733,2991.665,-2963.0769637427147,4914.807052668082,12.5530853380764,-10.385867431638237,1823.84675065674,1813.63385871262,11413.804726921868,5,VAH01,False,1,3029.9943160611438,0.4941715237302248,1,True,3089.33841095902,93.64301263749849,93.64301263749849,143,True,VAH01
107,2384,3733521.4229275608,4.200089,2.7702675,3.7567937880453024,56.824009,30.808101476510068,2993.0439,-2986.866613670302,4931.351183827897,12.554975773486559,-10.462656964620582,1826.69432457845,1800.32777262463,11412.969922608805,5,VAH01,False,1,3029.994316051365,0.4979026845637584,1,True,3089.33841095902,93.64301263749849,93.64301263749849,142,True,VAH01
108,2382,3735388.7911223425,4.2000098,2.7746389,3.75938073240974,56.879356,30.82100983543241,2992.0591,-2989.1668732800167,4934.182800288802,12.56100560369046,-10.469744360949209,1824.9917388425,1828.53410920472,11403.417537911257,5,VAH01,False,1,3029.9943160611438,0.49832073887489503,1,True,3089.33841095902,93.64301263749849,93.64301263749849,141,True,VAH01
109,2388,3737057.3132963777,4.2000494,2.7692044,3.755336706197655,57.211456,30.87833420309883,2991.8618,-2983.2932567244557,4931.72989440462,12.55568478360158,-10.445825524771784,1826.32633928657,1808.10106657628,11424.995696388602,5,VAH01,False,1,3029.994316050899,0.4970686767169179,1,True,3089.33841095902,93.64301263749849,93.64301263749849,140,True,VAH01
110,2378,3738555.2994526317,4.2000098,2.7605798,3.755962215433137,57.306343,30.911588240958785,2991.0737,-2995.505386749369,4937.7979780829955,12.5580504503988,-10.490919017368626,1828.93171602295,1806.71244282469,11418.557651983385,5,VAH01,False,1,3029.9943160703406,0.49915895710681246,1,True,3089.33841095902,93.64301263749849,93.64301263749849,139,True,VAH01
111,2376,3739820.1975845685,4.2000098,2.7536881,3.7548576757575756,57.377502,30.932729699915825,2992.4531,-2998.8823728594275,4941.325798219271,12.557932341887252,-10.499905898069326,1830.86226179443,1813.62792314291,11416.568115969943,5,VAH01,False,1,3029.9943160528783,0.49957912457912457,1,True,3089.33841095902,93.64301263749849,93.64301263749849,138,True,VAH01
112,2399,3741663.849776876,4.2000098,2.7607768,3.7583974078782827,57.148197,30.791960672363484,2991.468,-2968.9850326385995,4930.6056184021945,12.555804007708598,-10.389403721212071,1829.02699472358,1846.53258338387,11408.986971562017,5,VAH01,False,1,3029.994316050899,0.4947894956231763,1,True,3089.33841095902,93.64301263749849,93.64301263749849,137,True,VAH01
113,2396,3743450.4679632336,4.2000098,2.7535305,3.7589774919031718,57.084942,30.74320559140234,2991.271,-2974.734416890651,4934.054518409589,12.557222651685601,-10.406342912587078,1831.82121189941,1816.78745064187,11430.93198020317,5,VAH01,False,1,3029.994316051365,0.49540901502504175,1,True,3089.33841095902,93.64301263749849,93.64301263749849,136,True,VAH01
114,2398,3745306.596156845,4.2000098,2.7523885,3.757170909633027,57.187733,30.78842178648874,2992.8472,-2973.2195558757294,4934.242755695184,12.557104550959501,-10.397716276639938,1832.16975940267,1820.97999093036,11430.755681775749,5,VAH01,False,1,3029.994316050899,0.49499582985821516,1,True,3089.33841095902,93.64301263749849,93.64301263749849,135,True,VAH01
115,2400,3747260.188360626,4.2000098,2.7473083,3.7573623133750003,57.330063,30.794564160833332,2991.8618,-2970.1711592125,4931.9629465443995,12.5653782603845,-10.389530830020053,1834.18014911947,1821.82069878522,11442.065122731838,5,VAH01,False,1,3029.994316050899,0.4945833333333333,1,True,3089.33841095902,93.64301263749849,93.64301263749849,134,True,VAH01
116,2431,3749047.8945470937,4.2001281,2.7443547,3.7580061283422457,57.456573,30.823249257095846,2991.8623,-2931.424716314274,4911.241100352663,12.552374817901669,-10.255619542625471,1834.92198725966,1823.11517957623,11434.965862814153,5,VAH01,False,1,3029.9943160518305,0.48827642945290006,1,True,3089.33841095902,93.64301263749849,93.64301263749849,133,True,VAH01
117,2444,3750684.9447178566,4.1999707,2.7393138,3.7565294841243864,57.559368,30.913053853109655,2992.2561,-2915.662910016367,4901.741027899912,12.553677538641601,-10.202289001779373,1836.62053916422,1819.7046417768,11445.054522797862,5,VAH01,False,1,3029.994316050899,0.48567921440261863,1,True,3089.33841095902,93.64301263749849,93.64301263749849,132,True,VAH01
118,2452,3752237.9308798383,4.2000098,2.7447877,3.755616628874388,57.543556,31.05640192822186,2991.8621,-2905.7358296696575,4895.359652820432,12.563015142732002,-10.16975119477233,1834.0821453833,1827.47426298197,11443.653858357193,5,VAH01,False,1,3029.994316050899,0.484094616639478,1,True,3089.33841095902,93.64301263749849,93.64301263749849,131,True,VAH01
119,2463,3754023.245066059,4.1999707,2.744709,3.756646122452294,57.614719,31.077322877791307,2992.8469,-2892.749261571255,4888.623242973365,12.558759712829751,-10.123964586638206,1835.1082257525,1828.91270827048,11448.96933628966,5,VAH01,False,1,3029.994316051365,0.4819326025172554,1,True,3089.33841095902,93.64301263749849,93.64301263749849,130,True,VAH01
120,2455,3755881.031259847,4.200089,2.7542787,3.7562892461099793,57.361691,31.14129420162933,2991.665,-2901.9384799714867,4892.77766219349,12.55852521728418,-10.157452618291918,1830.17527064155,1827.44442720285,11460.624238873157,5,VAH01,False,1,3029.994316050899,0.4835030549898167,1,True,3089.33841095902,93.64301263749849,93.64301263749849,129,True,VAH01
121,2445,3757743.485454119,4.2000098,2.7549875,3.7557634406543965,57.535648,31.098338547648265,2991.8621,-2915.277250609407,4902.091525104338,12.557105810915251,-10.19935612784845,1829.75577814345,1821.99055851277,11467.559442068463,5,VAH01,False,1,3029.994316050899,0.485480572597137,1,True,3089.33841095902,93.64301263749849,93.64301263749849,128,True,VAH01
122,2423,3759313.1916178446,4.2000098,2.7426612,3.7526249498555515,57.780766,31.001541841518776,2991.271,-2944.698864105654,4921.354247578891,12.555567894237601,-10.29432151522639,1834.17747313911,1809.7968751176,11473.45024691969,5,VAH01,False,1,3029.994316050899,0.4898885678910442,1,True,3089.33841095902,93.64301263749849,93.64301263749849,127,True,VAH01
123,2433,3761158.323810309,4.2000494,2.7473869,3.7551667542540073,57.962631,30.932917025482944,2991.271,-2932.388529001644,4916.9054499027225,12.553086598044,-10.248786475656866,1832.68342736003,1831.6701977275,11466.740211026625,5,VAH01,False,1,3029.994316050899,0.48787505137690096,1,True,3089.33841095902,93.64301263749849,93.64301263749849,126,True,VAH01
124,2406,3762575.1459580995,4.2001281,2.7261209,3.7517993396093097,58.07333,30.951895960931004,2991.665,-2968.6163765211973,4939.50066003537,12.558402682871222,-10.366863652373828,1840.08724952827,1811.45162127518,11484.292395265426,5,VAH01,False,1,3029.9943160611438,0.4933499584372402,1,True,3089.33841095902,93.64301263749849,93.64301263749849,125,True,VAH01
